URL,Description,Offense,Punishment,Cognizable,Bailable,Court
URL,Description,Offense,Punishment,Cognizable,Bailable,Court
https://lawrato.com/indian-kanoon/ipc/section-140,"Description of IPC Section 140
According to section 140 of Indian penal code, Whoever, not being a soldier, sailor or airman in the Military, Naval or Air service of the Government of India, wears any garb or carries any token resembling any garb or token used by such a soldier, sailor or airman with the intention that it may be believed that he is such a soldier, sailor or airman, shall be punished with imprisonment of either description for a term which may extend to three months, or with fine which may extend to five hundred rupees, or with both.


IPC 140 in Simple Words
If someone who is not a military member wears a uniform or carries something resembling a military uniform to deceive others into believing they are a soldier, sailor, or airman, they can be punished with up to three months in jail, a fine of up to five hundred rupees, or both.","Wearing the dress or carrying any token used by a soldier, sailor or airman with intent that it may be believed that he is such a soldier, sailor or airman",3 Months or Fine or Both,Cognizable,Bailable,Any Magistrate
If someone who is not a military member wears a uniform or carries something resembling a military uniform to deceive others into believing they are a soldier, sailor, or airman, they can be punished with up to three months in jail, a fine of up to five hundred rupees, or both.","Wearing the dress or carrying any token used by a soldier, sailor or airman with intent that it may be believed that he is such a soldier, sailor or airman",3 Months or Fine or Both,Cognizable,Bailable,Any Magistrate
https://lawrato.com/indian-kanoon/ipc/section-127,"Description of IPC Section 127
According to section 127 of Indian penal code, Whoever receives any property knowing the same to have been taken in the commission of any of the offences mentioned in sections 125 and 126, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine and to forfeiture of the property so received.


IPC 127 in Simple Words
If someone receives property knowing it was taken during the commission of certain offenses (mentioned in sections 125 and 126), they can be punished with imprisonment of up to seven years, fined, and the property can be forfeited.",Receiving property taken by war or depredation mentioned in sections 125 And 126,7 Years + Fine + forfeiture of property,Cognizable,Non-Bailable,Court of Session
If someone receives property knowing it was taken during the commission of certain offenses (mentioned in sections 125 and 126), they can be punished with imprisonment of up to seven years, fined, and the property can be forfeited.",Receiving property taken by war or depredation mentioned in sections 125 And 126,7 Years + Fine + forfeiture of property,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-128,"Description of IPC Section 128
According to section 128 of Indian penal code, Whoever, being a public servant and having the custody of any State prisoner or prisoner of war, voluntarily allows such prisoner to escape from any place in which such prisoner is confined, shall be punished with imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.


IPC 128 in Simple Words
If a public servant, responsible for the custody of a State prisoner or prisoner of war, intentionally allows the prisoner to escape from confinement, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.",Public servant voluntarily allowing prisoner of State or war in his custody to escape,Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
If a public servant, responsible for the custody of a State prisoner or prisoner of war, intentionally allows the prisoner to escape from confinement, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.",Public servant voluntarily allowing prisoner of State or war in his custody to escape,Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-129,"Description of IPC Section 129
According to section 129 of Indian penal code, Whoever, being a public servant and having the custody of any State prisoner or prisoner of war, negligently suffers such prisoner to escape from any place of confinement in which such prisoner is confined, shall be punished with simple imprisonment for a term which may extend to three years, and shall also be liable to fine.


IPC 129 in Simple Words
If a public servant, responsible for the custody of a State prisoner or prisoner of war, carelessly allows the prisoner to escape from confinement, they can be punished with up to three years in jail and may also be fined.",Public servant negligently suffering prisoner of State or war in his custody to escape,Simple Imprisonment 3 Years + Fine,Cognizable,Bailable,Magistrate First Class
If a public servant, responsible for the custody of a State prisoner or prisoner of war, carelessly allows the prisoner to escape from confinement, they can be punished with up to three years in jail and may also be fined.",Public servant negligently suffering prisoner of State or war in his custody to escape,Simple Imprisonment 3 Years + Fine,Cognizable,Bailable,Magistrate First Class
https://lawrato.com/indian-kanoon/ipc/section-130,"Description of IPC Section 130
According to section 130 of Indian penal code, Whoever knowingly aids or assists any State prisoner or prisoner of war in escaping from lawful custody, or rescues or attempts to rescue any such prisoner, or harbours or conceals any such prisoner who has escaped from lawful custody, or offers or attempts to offer any resistance to the recapture of such prisoner shall be punished with imprisonment for life, or with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.


IPC 130 in Simple Words
If someone knowingly helps a State prisoner or prisoner of war escape from lawful custody, rescues them, hides them after their escape, or resists their recapture, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Aiding escape of, rescuing or harbouring, such prisoner, or offering Any resistance to the recapture of such prisoner",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
If someone knowingly helps a State prisoner or prisoner of war escape from lawful custody, rescues them, hides them after their escape, or resists their recapture, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Aiding escape of, rescuing or harbouring, such prisoner, or offering Any resistance to the recapture of such prisoner",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-131,"Description of IPC Section 131
According to section 131 of Indian penal code, Whoever abets the committing of mutiny by an officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India or attempts to seduce any such officer, soldier, sailor or airman from his allegiance or his duty, shall be punished with imprisonment for life, or with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.


IPC 131 in Simple Words
If someone encourages the commission of mutiny by an officer, soldier, sailor, or airman in the Indian Army, Navy, or Air Force or tries to lead them astray from their loyalty or duty, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Abetting mutiny, or attempting to seduce an officer, soldier sailor or airman from his allegiance or duty",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
If someone encourages the commission of mutiny by an officer, soldier, sailor, or airman in the Indian Army, Navy, or Air Force or tries to lead them astray from their loyalty or duty, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Abetting mutiny, or attempting to seduce an officer, soldier sailor or airman from his allegiance or duty",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-132,"Description of IPC Section 132
According to section 132 of Indian penal code, Whoever abets the committing of mutiny by an officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India, shall, if mutiny be committed in consequence of that abetment, be punished with death or with imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine.


IPC 132 in Simple Words
If someone encourages the commission of mutiny by an officer, soldier, sailor, or airman in the Indian Army, Navy, or Air Force, and mutiny occurs as a result, the abettor can be punished with death, life imprisonment, or imprisonment for up to ten years, and may also be fined.","Abetment of mutiny, if mutiny is committed in consequence thereof",Death or Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
If someone encourages the commission of mutiny by an officer, soldier, sailor, or airman in the Indian Army, Navy, or Air Force, and mutiny occurs as a result, the abettor can be punished with death, life imprisonment, or imprisonment for up to ten years, and may also be fined.","Abetment of mutiny, if mutiny is committed in consequence thereof",Death or Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-133,"Description of IPC Section 133
According to section 133 of Indian penal code, Whoever abets an assault by an officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India, on any superior officer being in the execution of his office, shall be punished with imprisonment of either description for a term which may extend to three years, and shall also be liable to fine.


IPC 133 in Simple Words
If someone encourages an officer, soldier, sailor, or airman to assault a superior officer while the superior officer is performing their duties, the abettor can be punished with up to three years in jail and a fine.","Abetment of an assault by An officer, soldier, sailor Or airman on his superior officer, when in the execution of his office",3 Years + Fine,Cognizable,Non-Bailable,Magistrate First Class
If someone encourages an officer, soldier, sailor, or airman to assault a superior officer while the superior officer is performing their duties, the abettor can be punished with up to three years in jail and a fine.","Abetment of an assault by An officer, soldier, sailor Or airman on his superior officer, when in the execution of his office",3 Years + Fine,Cognizable,Non-Bailable,Magistrate First Class
https://lawrato.com/indian-kanoon/ipc/section-134,"Description of IPC Section 134
According to section 134 of Indian penal code, Whoever abets an assault by an officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India, on any superior officer being in the execution of his office, shall, if such assault be committed in consequence of that abetment be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine.


IPC 134 in Simple Words
If someone encourages an officer, soldier, sailor, or airman to assault a superior officer while the superior officer is performing their duties, and the assault occurs as a result, the abettor can be punished with up to seven years in jail and a fine.","Abetment of such assault, if the assault is committed",7 Years + Fine,Cognizable,Non-Bailable,Magistrate First Class
If someone encourages an officer, soldier, sailor, or airman to assault a superior officer while the superior officer is performing their duties, and the assault occurs as a result, the abettor can be punished with up to seven years in jail and a fine.","Abetment of such assault, if the assault is committed",7 Years + Fine,Cognizable,Non-Bailable,Magistrate First Class
https://lawrato.com/indian-kanoon/ipc/section-135,"Description of IPC Section 135
According to section 135 of Indian penal code, Whoever, abets the desertion of any officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine, or with both.


IPC 135 in Simple Words
If someone encourages or supports the desertion of an officer, soldier, sailor, or airman from the Indian Army, Navy, or Air Force, they can be punished with up to two years in jail, a fine, or both.

Cited by
Rafiq Ahmedbhai Paliwala vs The State Of Gujarat
Kartar Singh vs State Of Punjab","Abetment of the desertion of an officer, soldier, sailor or airman",2 Years or Fine or Both,Cognizable,Bailable,Any Magistrate
Kartar Singh vs State Of Punjab","Abetment of the desertion of an officer, soldier, sailor or airman",2 Years or Fine or Both,Cognizable,Bailable,Any Magistrate
https://lawrato.com/indian-kanoon/ipc/section-136,"Description of IPC Section 136
According to section 136 of Indian penal code, Whoever, except as hereinafter excepted, knowing or having reason to believe that an officer, soldier, sailor or airman, in the Army, Navy or Air Force of the Government of India, has deserted, harbours such officer, soldier, sailor or airman, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine or with both.


IPC 136 in Simple Words
If someone knowingly shelters or hides a deserted officer, soldier, sailor, or airman from the Indian Army, Navy, or Air Force, they can be punished with up to two years in jail, a fine, or both.","Harbouring such an officer, soldier, sailor or airman who has deserted",2 Years or Fine or Both,Cognizable,Bailable,Any Magistrate
If someone knowingly shelters or hides a deserted officer, soldier, sailor, or airman from the Indian Army, Navy, or Air Force, they can be punished with up to two years in jail, a fine, or both.","Harbouring such an officer, soldier, sailor or airman who has deserted",2 Years or Fine or Both,Cognizable,Bailable,Any Magistrate
https://lawrato.com/indian-kanoon/ipc/section-122,"Description of IPC Section 122
According to section 122 of Indian penal code, Whoever collects men, arms or ammunition or otherwise prepares to wage war with the intention of either waging or being prepared to wage war against the Government of India, shall be punished with imprisonment for life or imprisonment of either description for a term not exceeding ten years, and shall also be liable to fine.


IPC 122 in Simple Words
If someone gathers people, weapons, or prepares for war with the intention of waging or being ready to wage war against the Government of India, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Collecting arms, etc., with The intention of waging War against the Government of India",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
If someone gathers people, weapons, or prepares for war with the intention of waging or being ready to wage war against the Government of India, they can be punished with life imprisonment or imprisonment of up to ten years, and may also be fined.","Collecting arms, etc., with The intention of waging War against the Government of India",Imprisonment for Life or 10 Years + Fine,Cognizable,Non-Bailable,Court of Session
https://lawrato.com/indian-kanoon/ipc/section-137,"Description of IPC Section 137
According to section 137 of Indian penal code, The master or person in charge of a merchant vessel, on board of which any deserter from the Army, Navy or Air Force of the Government of India is concealed, shall, though ignorant of such concealment, be liable to a penalty not exceeding five hundred rupees, if he might have known of such concealment but for some neglect of his duty as such master or person in charge, or but for some want of discipline on board of the vessel.


IPC 137 in Simple Words
If a deserter from the Indian Army, Navy, or Air Force is hidden on a merchant vessel, and the master or person in charge could have known about it but neglected their duty or lacked discipline, they can be penalized with a fine of up to five hundred rupees, even if they were unaware of the concealment.","Deserter concealed on board merchant vessel, through negligence of master or person in charge thereof",Fine,Non-Cognizable,Bailable,Any Magistrate
If a deserter from the Indian Army, Navy, or Air Force is hidden on a merchant vessel, and the master or person in charge could have known about it but neglected their duty or lacked discipline, they can be penalized with a fine of up to five hundred rupees, even if they were unaware of the concealment.","Deserter concealed on board merchant vessel, through negligence of master or person in charge thereof",Fine,Non-Cognizable,Bailable,Any Magistrate
https://lawrato.com/indian-kanoon/ipc/section-138,"Description of IPC Section 138
According to section 138 of Indian penal code, Whoever abets what he knows to be an act of insubordination by an officer, soldier, sailor or airman, in the Army, Navy or air Force, of the Government of India, shall, if such act of insubordination be committed in consequence of that abetment, be punished with imprisonment of either description for a term which may extend to six months, or with fine, or with both.


